"Priority","Identifier","File","Line","Evidence trail","Background information","Source hash","Scanner","Source component"
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/AddAMRuleBean.java","895","com.ibm.di.amc.opstatus.AddAMRuleBean.getPropertyNameList() may expose internal representation by returning AddAMRuleBean.m_vdPropertyName","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-244923541","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ConfigViewDetailsBean.java","225","com.ibm.di.amc.opstatus.ConfigViewDetailsBean.getALTableSortCriteria() may expose internal representation by returning ConfigViewDetailsBean.m_csdALTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-750832534","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ConfigViewDetailsBean.java","281","com.ibm.di.amc.opstatus.ConfigViewDetailsBean.getALTableFilterCriteria() may expose internal representation by returning ConfigViewDetailsBean.m_cfdALTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1803843031","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ConfigViewDetailsBean.java","319","com.ibm.di.amc.opstatus.ConfigViewDetailsBean.getALTableSelection() may expose internal representation by returning ConfigViewDetailsBean.m_iALTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","856145835","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ConfigViewDetailsBean.java","706","com.ibm.di.amc.opstatus.ConfigViewDetailsBean.getAMResultsTableSortCriteria() may expose internal representation by returning ConfigViewDetailsBean.m_csdAMResultsTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1125590395","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ConfigViewDetailsBean.java","763","com.ibm.di.amc.opstatus.ConfigViewDetailsBean.getAMResultsTableFilterCriteria() may expose internal representation by returning ConfigViewDetailsBean.m_cfdAMResultsTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1538747272","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ConfigViewDetailsBean.java","804","com.ibm.di.amc.opstatus.ConfigViewDetailsBean.getAMResultsTableSelection() may expose internal representation by returning ConfigViewDetailsBean.m_iAMResultsTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1098275898","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ConfigViewDetailsBean.java","900","com.ibm.di.amc.opstatus.ConfigViewDetailsBean.getHealthALSelection() may expose internal representation by returning ConfigViewDetailsBean.m_iHealthALSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1456768611","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/CopyPropertyValueBean.java","156","com.ibm.di.amc.opstatus.CopyPropertyValueBean.getFromPropertyList() may expose internal representation by returning CopyPropertyValueBean.m_vdFromProperty","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-2092940884","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/CopyPropertyValueBean.java","190","com.ibm.di.amc.opstatus.CopyPropertyValueBean.getToPropertyList() may expose internal representation by returning CopyPropertyValueBean.m_vdToProperty","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1359999483","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/DeleteALTombstonesBean.java","139","com.ibm.di.amc.opstatus.DeleteALTombstonesBean.getDeleteCriteriaSelection() may expose internal representation by returning DeleteALTombstonesBean.m_sDeleteCriteriaSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1587451210","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/EnableDisableRuleBean.java","162","com.ibm.di.amc.opstatus.EnableDisableRuleBean.getRuleNameList() may expose internal representation by returning EnableDisableRuleBean.m_vdRuleName","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-174734684","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/EnableDisableRuleBean.java","279","com.ibm.di.amc.opstatus.EnableDisableRuleBean.getStateNameList() may expose internal representation by returning EnableDisableRuleBean.m_vdStateName","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-433682993","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ExecuteAMRuleBean.java","100","com.ibm.di.amc.opstatus.ExecuteAMRuleBean.getRuleNameList() may expose internal representation by returning ExecuteAMRuleBean.m_vdRuleName","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-174734684","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ExecuteCommandBean.java","239","com.ibm.di.amc.opstatus.ExecuteCommandBean.getprotocolList() may expose internal representation by returning ExecuteCommandBean.m_vdprotocol","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-669738509","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/FOSConfigBean.java","69","com.ibm.di.amc.opstatus.FOSConfigBean.getTableConfSelection() may expose internal representation by returning FOSConfigBean.m_iTableConfSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1297567802","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/FOSConfigPanel.java","154","com.ibm.di.amc.opstatus.FOSConfigPanel.getApplicationParms() may expose internal representation by returning FOSConfigPanel.paramHashtable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-439376184","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/LogFileViewBean.java","123","com.ibm.di.amc.opstatus.LogFileViewBean.getLogFileTableSortCriteria() may expose internal representation by returning LogFileViewBean.m_csdLogFileTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1590329829","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/LogFileViewBean.java","181","com.ibm.di.amc.opstatus.LogFileViewBean.getLogFileTableFilterCriteria() may expose internal representation by returning LogFileViewBean.m_cfdLogFileTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","286333134","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/LogFileViewBean.java","219","com.ibm.di.amc.opstatus.LogFileViewBean.getLogFileTableSelection() may expose internal representation by returning LogFileViewBean.m_iLogFileTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1425054372","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/LogFileViewContentsBean.java","141","com.ibm.di.amc.opstatus.LogFileViewContentsBean.getLogFileListingFilterCriteria() may expose internal representation by returning LogFileViewContentsBean.m_cfdLogFileListing","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1764995944","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/LogFileViewContentsBean.java","168","com.ibm.di.amc.opstatus.LogFileViewContentsBean.getLogFileListingSelection() may expose internal representation by returning LogFileViewContentsBean.m_iLogFileListingSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-993015782","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/LogFileViewContentsBean.java","99","com.ibm.di.amc.opstatus.LogFileViewContentsBean.getLogFileListingSortCriteria() may expose internal representation by returning LogFileViewContentsBean.m_csdLogFileListing","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1351839067","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ModifyLocalAMVariables.java","129","com.ibm.di.amc.opstatus.ModifyLocalAMVariables.getAMVarNameList() may expose internal representation by returning ModifyLocalAMVariables.m_vdAMVarName","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-721726171","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ModifyLocalAMVariables.java","187","com.ibm.di.amc.opstatus.ModifyLocalAMVariables.getOperationList() may expose internal representation by returning ModifyLocalAMVariables.m_vdOperation","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-185661308","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ModifyPropertyBean.java","176","com.ibm.di.amc.opstatus.ModifyPropertyBean.getPropertyNameList() may expose internal representation by returning ModifyPropertyBean.m_vdPropertyName","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-244923541","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ModifyPropertyBean.java","210","com.ibm.di.amc.opstatus.ModifyPropertyBean.getOperationList() may expose internal representation by returning ModifyPropertyBean.m_vdOperation","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-185661308","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/SelectALOperationBean.java","95","com.ibm.di.amc.opstatus.SelectALOperationBean.getAvailableOperationsList() may expose internal representation by returning SelectALOperationBean.m_vdAvailableOperations","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-483899370","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/SelectActionTypeBean.java","137","com.ibm.di.amc.opstatus.SelectActionTypeBean.getListOfActionTypesList() may expose internal representation by returning SelectActionTypeBean.m_vdListOfActionTypes","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1385359677","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/StartALSynchronouslyBean.java","196","com.ibm.di.amc.opstatus.StartALSynchronouslyBean.getEntryTableSortCriteria() may expose internal representation by returning StartALSynchronouslyBean.m_csdEntryTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-744478291","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/StartALSynchronouslyBean.java","254","com.ibm.di.amc.opstatus.StartALSynchronouslyBean.getEntryTableFilterCriteria() may expose internal representation by returning StartALSynchronouslyBean.m_cfdEntryTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1225206496","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/StartALSynchronouslyBean.java","292","com.ibm.di.amc.opstatus.StartALSynchronouslyBean.getEntryTableSelection() may expose internal representation by returning StartALSynchronouslyBean.m_iEntryTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1855103854","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/StartALSynchronouslyBean.java","383","com.ibm.di.amc.opstatus.StartALSynchronouslyBean.getEntryTableRowStructure() may expose internal representation by returning StartALSynchronouslyBean.m_cdEntryTableStructure","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1095745479","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/StartAssemblyLineBean.java","193","com.ibm.di.amc.opstatus.StartAssemblyLineBean.getServerNameList() may expose internal representation by returning StartAssemblyLineBean.m_vdServerName","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1929884349","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/StartAssemblyLineBean.java","387","com.ibm.di.amc.opstatus.StartAssemblyLineBean.getConfigName_ListBoxList() may expose internal representation by returning StartAssemblyLineBean.m_vdConfigName_ListBox","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-544216592","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/StopAssemblyLineBean.java","152","com.ibm.di.amc.opstatus.StopAssemblyLineBean.getServerListList() may expose internal representation by returning StopAssemblyLineBean.m_vdServerList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1928281866","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/StopAssemblyLineBean.java","229","com.ibm.di.amc.opstatus.StopAssemblyLineBean.getConfigName_ListList() may expose internal representation by returning StopAssemblyLineBean.m_vdConfigName_List","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1326057019","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/TombstoneInfoBean.java","135","com.ibm.di.amc.opstatus.TombstoneInfoBean.getTombstoneTableSortCriteria() may expose internal representation by returning TombstoneInfoBean.m_csdTombstoneTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-318188272","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/TombstoneInfoBean.java","201","com.ibm.di.amc.opstatus.TombstoneInfoBean.getTombstoneTableFilterCriteria() may expose internal representation by returning TombstoneInfoBean.m_cfdTombstoneTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-731345149","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/TombstoneInfoBean.java","239","com.ibm.di.amc.opstatus.TombstoneInfoBean.getTombstoneTableSelection() may expose internal representation by returning TombstoneInfoBean.m_iTombstoneTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","546311695","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ViewCurrentConfigurationBean.java","105","com.ibm.di.amc.opstatus.ViewCurrentConfigurationBean.getRuleTableSortCriteria() may expose internal representation by returning ViewCurrentConfigurationBean.m_csdRuleTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1884273179","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ViewCurrentConfigurationBean.java","162","com.ibm.di.amc.opstatus.ViewCurrentConfigurationBean.getRuleTableFilterCriteria() may expose internal representation by returning ViewCurrentConfigurationBean.m_cfdRuleTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","206197832","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ViewCurrentConfigurationBean.java","200","com.ibm.di.amc.opstatus.ViewCurrentConfigurationBean.getRuleTableSelection() may expose internal representation by returning ViewCurrentConfigurationBean.m_iRuleTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-930475430","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ViewMonitorBean.java","199","com.ibm.di.amc.opstatus.ViewMonitorBean.getConfigViewStatusTableSortCriteria() may expose internal representation by returning ViewMonitorBean.m_csdConfigViewStatusTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","224295480","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ViewMonitorBean.java","258","com.ibm.di.amc.opstatus.ViewMonitorBean.getConfigViewStatusTableFilterCriteria() may expose internal representation by returning ViewMonitorBean.m_cfdConfigViewStatusTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1095383269","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ViewMonitorBean.java","296","com.ibm.di.amc.opstatus.ViewMonitorBean.getConfigViewStatusTableSelection() may expose internal representation by returning ViewMonitorBean.m_iConfigViewStatusTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1448633763","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/ViewMonitorPanel.java","166","com.ibm.di.amc.opstatus.ViewMonitorPanel.getApplicationParms() may expose internal representation by returning ViewMonitorPanel.paramHashtable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-439376184","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/opstatus/WriteLogBean.java","146","com.ibm.di.amc.opstatus.WriteLogBean.getSeverityList() may expose internal representation by returning WriteLogBean.m_vdSeverity","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","516211214","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/AddGlobalPropPanel.java","200","com.ibm.di.amc.propstore.AddGlobalPropPanel.getApplicationParms() may expose internal representation by returning AddGlobalPropPanel.paramHashtable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-439376184","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/EditGlobalPropPanel.java","193","com.ibm.di.amc.propstore.EditGlobalPropPanel.getApplicationParms() may expose internal representation by returning EditGlobalPropPanel.paramHashtable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-439376184","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageGlobalPropBean.java","108","com.ibm.di.amc.propstore.ManageGlobalPropBean.getPropertyListTableSortCriteria() may expose internal representation by returning ManageGlobalPropBean.m_csdPropertyListTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","70112242","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageGlobalPropBean.java","167","com.ibm.di.amc.propstore.ManageGlobalPropBean.getPropertyListTableFilterCriteria() may expose internal representation by returning ManageGlobalPropBean.m_cfdPropertyListTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1089859871","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageGlobalPropBean.java","205","com.ibm.di.amc.propstore.ManageGlobalPropBean.getPropertyListTableSelection() may expose internal representation by returning ManageGlobalPropBean.m_iPropertyListTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-197853341","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageJavaPropBean.java","109","com.ibm.di.amc.propstore.ManageJavaPropBean.getPropertyListSortCriteria() may expose internal representation by returning ManageJavaPropBean.m_csdPropertyList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1556470922","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageJavaPropBean.java","166","com.ibm.di.amc.propstore.ManageJavaPropBean.getPropertyListFilterCriteria() may expose internal representation by returning ManageJavaPropBean.m_cfdPropertyList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","320192041","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageJavaPropBean.java","204","com.ibm.di.amc.propstore.ManageJavaPropBean.getPropertyListSelection() may expose internal representation by returning ManageJavaPropBean.m_iPropertyListSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-2089759831","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManagePasswordPropBean.java","109","com.ibm.di.amc.propstore.ManagePasswordPropBean.getPropertyListSortCriteria() may expose internal representation by returning ManagePasswordPropBean.m_csdPropertyList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1556470922","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManagePasswordPropBean.java","166","com.ibm.di.amc.propstore.ManagePasswordPropBean.getPropertyListFilterCriteria() may expose internal representation by returning ManagePasswordPropBean.m_cfdPropertyList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","320192041","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManagePasswordPropBean.java","204","com.ibm.di.amc.propstore.ManagePasswordPropBean.getPropertyListSelection() may expose internal representation by returning ManagePasswordPropBean.m_iPropertyListSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-2089759831","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManagePropertiesBean.java","144","com.ibm.di.amc.propstore.ManagePropertiesBean.getSelectConfigViewList() may expose internal representation by returning ManagePropertiesBean.m_vdSelectConfigView","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","886530728","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManagePropertiesBean.java","238","com.ibm.di.amc.propstore.ManagePropertiesBean.getSelectPropertyStoreList() may expose internal representation by returning ManagePropertiesBean.m_vdSelectPropertyStore","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","987266715","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManagePropertiesBean.java","305","com.ibm.di.amc.propstore.ManagePropertiesBean.getmanageStoresTableSelection() may expose internal representation by returning ManagePropertiesBean.m_imanageStoresTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1626727839","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManagePropertyStoreBean.java","129","com.ibm.di.amc.propstore.ManagePropertyStoreBean.getPropertyListTableSelection() may expose internal representation by returning ManagePropertyStoreBean.m_iPropertyListTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-197853341","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManagePropertyStoreBean.java","78","com.ibm.di.amc.propstore.ManagePropertyStoreBean.getPropertyListTableSortCriteria() may expose internal representation by returning ManagePropertyStoreBean.m_csdPropertyListTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","70112242","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManagePropertyStoreBean.java","99","com.ibm.di.amc.propstore.ManagePropertyStoreBean.getPropertyListTableFilterCriteria() may expose internal representation by returning ManagePropertyStoreBean.m_cfdPropertyListTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","1089859871","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManagePropertyStorePanel.java","275","com.ibm.di.amc.propstore.ManagePropertyStorePanel.getApplicationParms() may expose internal representation by returning ManagePropertyStorePanel.paramHashtable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-439376184","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageSolutionPropBean.java","108","com.ibm.di.amc.propstore.ManageSolutionPropBean.getPropertyListSortCriteria() may expose internal representation by returning ManageSolutionPropBean.m_csdPropertyList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1556470922","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageSolutionPropBean.java","165","com.ibm.di.amc.propstore.ManageSolutionPropBean.getPropertyListFilterCriteria() may expose internal representation by returning ManageSolutionPropBean.m_cfdPropertyList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","320192041","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageSolutionPropBean.java","203","com.ibm.di.amc.propstore.ManageSolutionPropBean.getPropertyListSelection() may expose internal representation by returning ManageSolutionPropBean.m_iPropertyListSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-2089759831","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageSystemPropBean.java","117","com.ibm.di.amc.propstore.ManageSystemPropBean.getPropertyListSortCriteria() may expose internal representation by returning ManageSystemPropBean.m_csdPropertyList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1556470922","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageSystemPropBean.java","174","com.ibm.di.amc.propstore.ManageSystemPropBean.getPropertyListFilterCriteria() may expose internal representation by returning ManageSystemPropBean.m_cfdPropertyList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","320192041","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageSystemPropBean.java","212","com.ibm.di.amc.propstore.ManageSystemPropBean.getPropertyListSelection() may expose internal representation by returning ManageSystemPropBean.m_iPropertyListSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-2089759831","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageUserStoresBean.java","129","com.ibm.di.amc.propstore.ManageUserStoresBean.getStoreListList() may expose internal representation by returning ManageUserStoresBean.m_vdStoreList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","714215372","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageUserStoresBean.java","184","com.ibm.di.amc.propstore.ManageUserStoresBean.getPropertyListSortCriteria() may expose internal representation by returning ManageUserStoresBean.m_csdPropertyList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1556470922","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageUserStoresBean.java","241","com.ibm.di.amc.propstore.ManageUserStoresBean.getPropertyListFilterCriteria() may expose internal representation by returning ManageUserStoresBean.m_cfdPropertyList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","320192041","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/ManageUserStoresBean.java","279","com.ibm.di.amc.propstore.ManageUserStoresBean.getPropertyListSelection() may expose internal representation by returning ManageUserStoresBean.m_iPropertyListSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-2089759831","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/propstore/SelectConfigViewBean.java","76","com.ibm.di.amc.propstore.SelectConfigViewBean.getConfigViewListList() may expose internal representation by returning SelectConfigViewBean.m_vdConfigViewList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1672409146","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/userpref/ChangePasswordPanel.java","163","com.ibm.di.amc.userpref.ChangePasswordPanel.getApplicationParms() may expose internal representation by returning ChangePasswordPanel.paramHashtable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-439376184","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/userpref/PreferredConfigViewsBean.java","188","com.ibm.di.amc.userpref.PreferredConfigViewsBean.getConfigViewsTableSortCriteria() may expose internal representation by returning PreferredConfigViewsBean.m_csdConfigViewsTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","583281543","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/userpref/PreferredConfigViewsBean.java","246","com.ibm.di.amc.userpref.PreferredConfigViewsBean.getConfigViewsTableFilterCriteria() may expose internal representation by returning PreferredConfigViewsBean.m_cfdConfigViewsTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1323486022","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/userpref/PreferredConfigViewsBean.java","285","com.ibm.di.amc.userpref.PreferredConfigViewsBean.getConfigViewsTableSelection() may expose internal representation by returning PreferredConfigViewsBean.m_iConfigViewsTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-1676991432","findbugs",
"3","EI_EXPOSE_REP","com/ibm/di/amc/userpref/PreferredConfigViewsPanel.java","153","com.ibm.di.amc.userpref.PreferredConfigViewsPanel.getApplicationParms() may expose internal representation by returning PreferredConfigViewsPanel.paramHashtable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP","-439376184","findbugs",
